user_id	event_name	ts
	start	2019-07-09 00:08:28
6457969c	finish	2019-07-05 09:53:19
16239450	finish	
2f749895	finish	
801290ed	finish	2019-07-03 20:35:46
	start	2019-08-28 00:29:52
	finish	2019-08-12 10:42:39
5654a958	finish	
	start	2019-06-29 11:38:18
cd2bb0bf	finish	
26ce9c8a	finish	2019-08-11 20:32:43
f7d2948d	finish	
	start	2019-08-23 07:23:06
58adb65c	finish	2019-06-09 14:30:53
	start	2019-06-22 16:39:17
	start	2019-07-19 12:43:02
	start	2019-06-26 14:57:00
	start	2019-06-14 08:40:45
	start	2019-08-25 19:44:18
	start	2019-06-18 17:28:45
b097901c	finish	
5fc98eb7	finish	
	finish	2019-07-08 20:13:42
7a7f87c5	finish	2019-08-14 20:57:34
11e399d9	finish	2019-08-06 01:34:28
	start	2019-08-25 04:47:53
	start	2019-06-19 14:59:32
	start	2019-08-17 05:17:16
	start	2019-07-27 20:54:56
	start	2019-06-15 17:19:45
23dfb38d	finish	2019-08-16 11:30:10
	start	2019-06-26 20:08:06
	start	2019-08-21 23:34:09
1b50b556	finish	
46838997	finish	2019-06-26 00:18:14
	start	2019-07-15 14:38:05
	start	2019-06-08 20:51:52
61e49c10	finish	2019-07-20 03:00:54
	start	2019-08-27 16:44:12
b6dc957a	finish	2019-08-06 22:25:39
aef9ae14	finish	2019-06-30 05:15:55
f6eeaa30	finish	2019-08-21 03:27:04
	start	2019-08-22 00:29:45
b9018724	finish	2019-06-16 20:02:26
	start	2019-07-29 10:18:48
	start	2019-06-28 18:54:18
	start	2019-07-13 03:11:25
	start	2019-06-09 06:23:05
	start	2019-08-16 15:41:44
92ac97c4	finish	2019-08-08 12:05:29
	start	2019-08-28 18:46:10
36429dd4	finish	2019-08-24 08:40:51
4684beb4	finish	
	start	2019-08-18 06:06:24
	start	2019-08-06 22:24:31
e6ceb932	finish	
	start	2019-08-18 12:29:27
4a9880f9	finish	2019-07-02 19:49:04
	start	2019-06-17 17:45:01
c89a9bb8	finish	
	start	2019-06-11 20:10:05
	finish	2019-06-04 17:11:28
	start	2019-08-04 23:02:53
	start	2019-07-16 16:29:28
	start	2019-08-29 16:41:15
a4cdb360	finish	2019-08-21 14:18:34
	start	2019-08-23 16:43:42
	start	2019-08-16 22:37:12
	finish	2019-07-15 12:40:39
	start	2019-06-18 02:52:39
bff4a24f	finish	
7193bab8	finish	
c109a536	finish	2019-07-09 08:26:48
d3e78e1e	finish	
45dfaad4	finish	2019-06-13 20:52:46
	start	2019-08-04 02:18:20
64bd9919	finish	
54d2a903	finish	
1bd79179	finish	2019-06-09 02:28:05
72139511	finish	2019-08-09 22:26:03
5a359e21	finish	
	finish	2019-07-08 03:48:24
	start	2019-08-02 02:46:51
4879bc10	finish	
	start	2019-08-18 08:19:23
e6fcbcc2	finish	
	start	2019-08-01 05:47:31
	start	2019-08-23 02:00:06
066ca154	finish	2019-08-18 23:21:23
bd24801e	finish	2019-08-16 02:28:37
	start	2019-08-14 23:16:30
c8f5b68a	finish	
	start	2019-08-08 02:01:11
	start	2019-05-18 17:58:22
99729ae2	finish	
b9a0958c	finish	2019-08-24 15:56:01
	start	2019-08-22 05:33:53
	start	2019-07-30 20:36:28
b3918a62	finish	2019-07-02 14:50:48
	finish	2019-07-19 21:32:32
	start	2019-07-01 23:42:04
a8f2a60e	finish	2019-08-20 17:48:51
e7378b41	finish	
	start	2019-07-17 04:55:31
	start	2019-08-20 08:12:58
c669bc75	finish	2019-08-11 10:55:19
	start	2019-07-21 14:50:35
29d4bc5d	finish	
38e5b925	finish	2019-06-14 20:12:31
0276afef	finish	2019-06-24 05:53:15
acb9b354	finish	
	start	2019-07-31 00:09:19
b6a8975c	finish	
59b793b4	finish	2019-06-25 04:40:52
	start	2019-08-11 10:48:06
	start	2019-08-28 03:47:40
46e8b219	finish	
60689269	finish	2019-06-24 20:23:15
	start	2019-07-19 00:39:20
504c913b	finish	
862db17e	finish	
	finish	2019-08-12 02:54:11
bcb6988e	finish	2019-07-21 10:36:38
	start	2019-06-25 16:09:21
	start	2019-07-13 12:07:44
21388e91	finish	2019-08-18 15:43:41
0459bdc2	finish	2019-06-13 16:11:33
	start	2019-07-13 00:40:34
	start	2019-08-02 22:51:36
80248df7	finish	
0c8ea1af	finish	2019-06-12 03:43:13
0ae6989c	finish	
	start	2019-08-09 07:57:38
	start	2019-08-15 23:29:49
a2778053	finish	
	start	2019-07-21 00:12:58
	start	2019-08-22 17:54:34
2ec49d91	finish	2019-06-09 02:11:23
	start	2019-07-10 23:07:40
d0d280d6	finish	2019-07-13 18:26:54
	start	2019-08-10 09:13:13
	finish	2019-07-03 11:31:56
acfda329	finish	2019-08-25 23:27:05
	start	2019-06-10 01:37:51
87ca9061	finish	2019-08-28 06:27:56
	start	2019-08-23 18:43:43
	start	2019-07-08 05:09:06
a5c9a39b	finish	2019-06-26 02:39:14
	start	2019-08-06 17:18:25
	start	2019-07-07 22:33:11
	start	2019-08-19 02:21:59
	start	2019-06-10 16:23:19
	finish	2019-06-25 21:02:32
873eba37	finish	
2cb69f5b	finish	2019-06-13 16:35:25
	start	2019-08-15 18:41:59
3f4aa475	finish	
3616912b	finish	
	finish	2019-08-01 13:09:43
5056b34c	finish	
2385b51d	finish	
	start	2019-06-14 00:53:51
	start	2019-07-05 23:04:19
	start	2019-08-09 00:35:41
00aa98b9	finish	2019-08-03 01:46:58
d6839517	finish	
	finish	2019-06-20 16:58:35
74c1a630	finish	2019-07-25 13:25:10
9711b2e4	finish	2019-08-19 16:57:43
	start	2019-06-16 19:21:35
	start	2019-08-22 02:18:15
90b084be	finish	
	start	2019-08-24 05:34:28
	finish	2019-06-19 22:51:03
996380b6	finish	2019-08-03 07:54:38
f531a938	finish	
	start	2019-07-16 20:13:59
	start	2019-07-16 08:04:15
	finish	2019-06-25 05:11:53
	start	2019-08-29 00:15:59
	start	2019-08-08 13:59:19
	start	2019-06-12 02:41:45
	start	2019-07-30 16:11:25
c19488e3	finish	2019-08-12 15:44:38
	start	2019-08-28 06:04:37
b057838b	finish	2019-08-01 17:14:35
c981a550	finish	2019-08-10 05:04:07
	start	2019-06-08 16:20:30
580eb4c7	finish	2019-06-10 04:56:19
	start	2019-08-11 03:43:31
b3e9ad78	finish	2019-06-04 17:08:04
5225b1ce	finish	
b622a9c1	finish	2019-08-24 02:07:11
	start	2019-06-17 00:14:27
	start	2019-07-30 18:15:45
	start	2019-07-14 02:44:18
	start	2019-08-12 17:25:18
39d2bf15	finish	
	start	2019-06-21 22:37:58
	start	2019-07-30 03:59:01
fdd29151	finish	2019-08-09 17:51:51
5619a60a	finish	2019-08-06 15:26:02
	finish	2019-06-09 20:49:35
69fc8b82	finish	2019-07-10 01:02:38
	start	2019-08-24 02:49:35
	start	2019-06-09 15:04:46
78b3978f	finish	
68998283	finish	
	start	2019-07-03 20:38:33
	start	2019-08-19 00:50:42
	start	2019-07-25 02:20:46
	start	2019-08-29 11:00:21
	start	2019-07-24 17:57:39
	start	2019-08-10 03:11:20
c44fbf1e	finish	2019-08-06 13:38:13
f3baabcc	finish	2019-06-22 22:37:54
	start	2019-08-25 05:30:45
	start	2019-06-23 18:45:52
8ad4bdc3	finish	2019-07-07 00:18:23
35e3ae2e	finish	
ba78928e	finish	2019-06-20 16:26:06
27f1803f	finish	
a1238a14	finish	2019-06-03 13:15:00
7d7e8c51	finish	
75ab8b34	finish	
	start	2019-08-15 01:06:06
	finish	2019-07-02 21:41:40
72bc9f63	finish	2019-07-29 20:59:54
	start	2019-07-09 18:50:20
c92787aa	finish	
a265ae9b	finish	
0090a493	finish	
	start	2019-06-25 17:34:15
	start	2019-08-20 01:12:29
	start	2019-07-10 08:35:54
5d95adf3	finish	2019-08-17 07:53:41
	start	2019-08-12 20:09:29
	start	2019-06-11 10:03:00
0a13bd49	finish	
	start	2019-07-27 04:41:36
	start	2019-08-01 02:01:12
d01d88f8	finish	
f6f89d2d	finish	2019-08-14 07:21:09
	start	2019-07-05 20:41:05
731588db	finish	2019-07-27 19:24:22
	start	2019-08-07 05:59:06
	start	2019-08-23 22:46:16
	start	2019-06-20 10:14:13
	finish	2019-06-17 08:12:07
e5f98990	finish	2019-06-16 18:19:15
	start	2019-07-17 01:28:43
	start	2019-08-19 19:37:12
	finish	2019-08-26 01:13:07
	start	2019-07-12 17:26:37
	finish	2019-06-12 23:27:20
	finish	2019-06-04 19:02:36
2ad599d4	finish	
c74691b4	finish	
4fb1a11e	finish	2019-07-13 07:25:59
	start	2019-08-07 02:18:51
	start	2019-08-02 03:14:31
313d961c	finish	
	start	2019-08-14 05:49:26
25d2ac8c	finish	2019-08-18 03:23:13
	finish	2019-08-01 18:12:39
	start	2019-08-13 20:02:30
31e7bbc7	finish	
	start	2019-07-08 05:53:14
07aea4da	finish	2019-08-11 17:49:10
	start	2019-08-22 16:07:46
abdb94e3	finish	2019-06-22 01:00:49
	start	2019-08-11 01:51:13
f823a073	finish	2019-08-22 22:28:22
	start	2019-08-07 16:47:34
6bb0b196	finish	
	start	2019-08-20 00:02:56
9d16b3b4	finish	2019-06-20 20:35:31
7ab3ac46	finish	2019-07-15 01:08:53
d8bba8e9	finish	
7e1a9819	finish	2019-07-05 17:11:01
	start	2019-08-14 15:36:46
12198d20	finish	
	start	2019-08-09 00:09:34
	start	2019-07-15 14:32:10
923c8aa6	finish	
	start	2019-08-20 14:22:51
	start	2019-07-19 05:57:13
ebaba3da	finish	2019-08-27 05:08:50
	start	2019-06-27 19:13:17
	finish	2019-08-14 09:45:39
a6ddac43	finish	2019-08-08 23:57:09
	start	2019-08-03 05:42:25
38a5aada	finish	2019-06-16 14:11:38
	start	2019-08-20 19:26:51
	start	2019-07-10 20:10:03
	start	2019-08-04 14:34:26
f755906c	finish	
	finish	2019-07-08 06:02:17
7f1ab1a3	finish	
1df0b914	finish	
	start	2019-06-24 06:14:26
d8b986c6	finish	
04879b99	finish	
64bd9919	finish	2019-06-26 18:21:44
	start	2019-06-14 04:18:22
	start	2019-08-16 06:57:42
	start	2019-08-11 06:58:53
ea4a9bc8	finish	
	finish	2019-08-01 18:14:52
b1f38012	finish	2019-06-10 23:47:43
4723bf45	finish	2019-08-22 18:15:56
6414be40	finish	2019-08-11 12:51:26
724db190	finish	2019-06-16 13:40:21
	start	2019-08-29 23:24:38
	start	2019-08-20 06:41:02
	start	2019-07-02 06:46:56
af53967e	finish	2019-06-11 05:05:38
1b658b12	finish	2019-06-25 20:32:25
	start	2019-07-23 16:13:28
	start	2019-07-04 02:38:37
abcabab2	finish	2019-06-04 16:28:29
0b0e854d	finish	2019-05-27 14:14:47
	start	2019-08-14 22:38:15
56488644	finish	2019-07-13 12:38:11
	start	2019-07-27 03:38:29
	finish	2019-08-25 02:03:44
	start	2019-08-03 04:59:05
	start	2019-06-10 02:02:08
	start	2019-08-11 20:06:58
	start	2019-07-01 13:24:00
5b97b1ac	finish	
	start	2019-08-05 02:41:43
2ad599d4	finish	
	start	2019-07-02 19:25:00
	finish	2019-07-03 07:01:48
eb909348	finish	2019-08-26 01:25:30
	start	2019-07-12 04:09:31
	start	2019-08-17 02:28:30
	start	2019-07-02 10:15:37
2d77988f	finish	2019-08-20 14:52:28
	start	2019-07-02 04:43:38
752880c1	finish	2019-06-08 16:34:59
	start	2019-07-14 16:45:17
	start	2019-08-23 13:37:51
bbaa8aec	finish	2019-08-18 13:24:25
b0a4a9e5	finish	
6c7888c0	finish	
	start	2019-06-17 23:25:21
4ef89729	finish	2019-07-18 10:47:49
3628a768	finish	
	start	2019-06-17 14:46:56
	start	2019-07-14 15:06:33
596c8e56	finish	2019-06-24 20:00:52
	finish	2019-08-25 20:13:57
	start	2019-07-25 01:10:14
	start	2019-08-29 00:27:35
63f5b65d	finish	2019-08-09 00:40:26
	start	2019-08-27 01:59:09
8ebd9848	finish	
743da8f6	finish	
	start	2019-08-03 19:24:26
c1a28912	finish	
c9b5adc7	finish	
	start	2019-08-15 21:41:57
	start	2019-05-28 11:05:50
82ebb467	finish	2019-07-04 01:49:57
48c0b6b8	finish	2019-08-15 20:05:31
	start	2019-06-21 03:38:05
	start	2019-07-29 13:53:16
	start	2019-07-11 14:42:06
	start	2019-07-13 23:10:15
1157ac55	finish	2019-08-10 22:14:18
	start	2019-07-17 07:14:52
	finish	2019-07-03 12:51:12
	start	2019-06-13 06:16:18
	start	2019-06-13 20:02:39
	start	2019-08-02 23:45:58
	start	2019-06-20 20:15:50
	start	2019-07-18 21:24:01
	start	2019-08-29 04:47:53
446495c5	finish	2019-07-01 17:37:30
14c9b5f7	finish	
	finish	2019-08-21 03:29:40
6c4eb512	finish	
	start	2019-08-07 17:12:24
	finish	2019-07-15 14:04:03
b6a09f53	finish	2019-08-28 10:32:15
	finish	2019-06-09 18:53:38
77a9bc94	finish	2019-06-09 13:30:07
	start	2019-08-04 17:10:31
8d1b940b	finish	2019-08-27 16:47:14
	start	2019-08-07 11:26:01
	start	2019-06-22 13:19:35
	finish	2019-08-29 19:15:22
	start	2019-06-14 21:48:43
	start	2019-06-12 15:36:18
	start	2019-08-08 13:51:06
cc068618	finish	2019-07-23 14:54:46
	start	2019-08-09 05:23:42
2fb2aaa6	finish	
d98793a8	finish	2019-08-20 01:37:37
	start	2019-08-25 18:21:01
	start	2019-08-08 14:06:54
	start	2019-07-12 17:33:44
	start	2019-08-29 11:51:30
6f1da19b	finish	
0d509469	finish	2019-07-04 04:52:23
	start	2019-08-19 20:29:50
	start	2019-06-23 21:16:35
	start	2019-06-22 20:32:22
	start	2019-05-19 05:35:37
	start	2019-08-02 03:15:21
e9f49dbd	finish	2019-07-10 08:40:01
18969e1d	finish	
7f1ab1a3	finish	
	start	2019-06-25 00:57:50
3d6b86ce	finish	
a6a2a844	finish	2019-08-23 17:06:56
	start	2019-08-20 03:44:54
52e48522	finish	
	start	2019-08-02 05:14:03
	start	2019-08-24 03:17:07
30408a26	finish	2019-08-06 04:22:40
3ee493bc	finish	2019-08-10 22:32:29
bba6a890	finish	
549994a9	finish	2019-06-12 15:41:28
54d2a903	finish	2019-08-26 23:13:03
ee6ca86c	finish	2019-06-20 11:37:01
8674b47e	finish	2019-07-12 11:14:47
0c6aa763	finish	2019-06-11 04:50:24
1608be07	finish	
f79e91ec	finish	
d8c5a2be	finish	2019-07-06 14:28:53
	start	2019-06-16 21:36:09
	start	2019-06-12 19:43:56
6f31a9d2	finish	2019-08-19 17:40:14
	start	2019-06-03 16:34:36
45cc9b02	finish	
fe11b642	finish	2019-07-04 06:17:35
	start	2019-06-13 23:01:06
	start	2019-07-21 21:33:37
ed7bbef1	finish	2019-07-01 09:38:43
	start	2019-06-13 14:47:35
	start	2019-07-29 01:51:37
0bd78ae2	finish	
0a43812b	finish	2019-07-06 21:50:43
	finish	2019-07-28 02:25:47
	start	2019-08-19 14:42:11
aeeca906	finish	2019-07-17 23:16:20
31e985bf	finish	2019-06-18 00:42:48
8d80aca2	finish	
	start	2019-08-12 14:48:06
	start	2019-07-01 03:34:49
0027bd27	finish	2019-08-27 05:56:17
	start	2019-07-23 17:34:55
	start	2019-07-14 18:25:42
596c8e56	finish	2019-06-15 19:55:58
bec3a5cf	finish	
c6b8bae2	finish	2019-06-30 01:07:41
2a8db2f2	finish	
b87c9796	finish	2019-08-08 18:59:01
	start	2019-08-11 21:16:26
f98ba71a	finish	
55508534	finish	2019-08-11 22:16:22
	start	2019-08-01 17:22:21
6e2ead8a	finish	2019-08-22 23:46:47
	start	2019-07-11 21:19:27
b5a2b32d	finish	
	start	2019-08-26 00:31:27
	start	2019-08-21 15:58:01
5d959f46	finish	
596c8e56	finish	2019-06-23 03:40:04
ee59868e	finish	2019-08-25 17:29:39
	finish	2019-08-20 08:49:25
	start	2019-06-26 01:52:52
17c6a7e2	finish	2019-08-23 07:56:58
f94ca85d	finish	2019-06-09 11:48:17
	start	2019-08-12 21:56:24
6c1c9d74	finish	2019-08-26 14:04:56
	start	2019-06-10 22:38:00
f3dab5ad	finish	2019-06-23 18:53:36
1df897f6	finish	
1a14a03c	finish	2019-07-24 15:57:18
95b683ab	finish	2019-06-14 03:03:50
	start	2019-08-01 01:57:09
dd42a7c7	finish	2019-07-23 22:07:01
	start	2019-08-26 04:04:13
	start	2019-07-12 14:43:06
2dfbb38c	finish	
365a84ee	finish	2019-08-20 21:48:17
	start	2019-08-10 18:51:05
	start	2019-06-14 03:46:47
	start	2019-08-07 17:23:29
f683a4a3	finish	
	start	2019-08-16 12:53:07
	finish	2019-08-18 16:31:50
	start	2019-08-22 16:53:29
95f7b654	finish	2019-08-21 03:02:09
dae0a2ed	finish	2019-08-06 13:42:52
f87181eb	finish	
6fe5aeb9	finish	
06088c26	finish	
d4789750	finish	
c590833e	finish	2019-06-26 18:25:17
	start	2019-07-30 15:22:18
	start	2019-06-23 15:41:44
6dddb728	finish	
	start	2019-08-29 23:17:52
	finish	2019-06-08 19:54:23
	start	2019-07-01 10:47:54
f37ea621	finish	2019-08-23 01:43:51
	start	2019-07-10 14:25:51
	start	2019-08-27 23:29:40
	start	2019-07-13 17:46:15
	start	2019-08-07 02:15:02
	start	2019-06-24 17:45:45
	start	2019-08-17 12:38:17
972cb6ea	finish	2019-06-03 13:28:23
	start	2019-06-22 21:49:23
91b68b52	finish	
eb309792	finish	2019-08-09 00:10:27
	start	2019-06-22 20:51:20
5b589668	finish	
	start	2019-07-13 23:10:05
	finish	2019-08-24 17:36:33
	start	2019-07-26 14:31:51
66fd9e04	finish	2019-08-22 13:37:28
82428106	finish	
96f79724	finish	2019-08-09 18:14:41
	finish	2019-08-21 22:23:09
	start	2019-08-25 12:31:47
0a13bd49	finish	2019-06-14 12:06:09
	start	2019-07-13 04:28:35
	start	2019-06-18 02:06:31
aeeca906	finish	2019-07-18 00:20:28
	start	2019-07-11 12:30:54
	start	2019-06-16 18:43:56
	start	2019-07-15 07:54:12
	start	2019-08-24 17:29:20
16239450	finish	2019-06-07 20:30:06
dce58927	finish	2019-08-16 16:30:40
	start	2019-08-27 12:48:05
5495a344	finish	
	start	2019-08-10 00:18:50
2eb39dd7	finish	2019-08-01 15:55:34
924ba171	finish	
	start	2019-06-23 16:35:33
0f46a191	finish	
7ac2842d	finish	2019-08-25 03:40:41
	start	2019-06-20 03:46:50
	start	2019-08-27 22:32:47
9f469a3e	finish	2019-07-27 03:14:41
dbde915f	finish	2019-07-19 06:01:25
	start	2019-07-31 20:16:02
	finish	2019-07-14 17:37:21
	finish	2019-06-15 22:02:24
e79c8541	finish	2019-07-17 04:56:41
	finish	2019-06-10 05:40:43
	start	2019-07-12 06:07:36
	start	2019-08-28 05:57:39
acaa990d	finish	2019-06-16 16:17:22
	start	2019-06-24 08:34:12
	start	2019-06-30 02:24:51
	start	2019-07-14 22:20:51
05d59142	finish	
1af4b5f7	finish	2019-08-27 04:14:14
	start	2019-07-17 02:50:10
	start	2019-06-20 17:31:40
	start	2019-07-30 08:03:10
76b2a86d	finish	2019-08-06 00:40:51
	start	2019-06-17 16:55:08
9a58a2ed	finish	
	start	2019-06-20 15:45:16
56348b53	finish	
	start	2019-06-08 21:17:50
	start	2019-08-28 12:56:26
fc79ba98	finish	
9a3a8c09	finish	2019-08-15 03:56:08
8f549f32	finish	2019-08-13 21:32:36
	start	2019-08-09 01:33:23
	finish	2019-06-24 00:07:12
	start	2019-06-20 04:21:43
	start	2019-08-27 15:52:36
	start	2019-07-02 17:56:50
	start	2019-08-12 18:02:37
	start	2019-06-21 11:29:47
54d2a903	finish	2019-08-23 01:15:48
	start	2019-08-24 07:01:27
6d3aa0d6	finish	2019-08-02 16:17:29
	start	2019-07-03 01:06:19
	start	2019-08-07 21:26:49
	start	2019-08-27 05:22:05
	start	2019-08-26 09:55:12
	start	2019-08-17 18:03:14
6ebaaccc	finish	2019-07-07 22:12:59
	start	2019-07-06 20:55:19
e5c5b9d3	finish	
	finish	2019-06-23 15:58:28
5e54a555	finish	2019-08-11 11:08:12
	start	2019-07-13 08:19:28
6d489b3f	finish	2019-08-04 04:24:02
8395ac91	finish	
f1c6b723	finish	2019-08-28 08:55:42
51099ba2	finish	
	start	2019-07-01 04:07:06
f7b8a460	finish	
	start	2019-07-04 02:26:58
6795bb5a	finish	
	finish	2019-07-16 11:36:16
7d7d8608	finish	2019-07-17 19:24:17
	start	2019-06-10 00:30:01
	start	2019-06-02 13:12:20
	start	2019-06-12 15:55:18
af0b9050	finish	
	start	2019-07-10 16:15:47
	start	2019-07-23 19:02:45
	start	2019-07-07 01:49:33
	finish	2019-06-20 19:26:57
	start	2019-06-03 08:17:06
1f01bef8	finish	2019-07-15 22:38:28
	start	2019-08-10 18:24:01
	start	2019-08-27 17:10:42
	start	2019-06-23 04:39:21
a605bef0	finish	2019-08-19 20:06:25
582d8270	finish	2019-08-22 00:25:14
acd4b2bf	finish	2019-08-21 13:01:47
	start	2019-08-22 04:52:45
62569ba3	finish	
	start	2019-07-22 09:13:43
	start	2019-08-11 07:51:24
	start	2019-07-10 00:27:05
	start	2019-06-17 00:47:08
	start	2019-07-14 15:32:00
	start	2019-07-13 19:49:28
b986820c	finish	2019-06-14 04:20:03
15c29568	finish	2019-06-03 16:34:41
	start	2019-08-17 02:23:08
f2eba78b	finish	
	start	2019-08-23 08:35:26
63ca9958	finish	2019-08-07 15:08:30
	start	2019-06-20 05:50:57
b1de8214	finish	
b182a7a1	finish	2019-08-21 01:32:11
	start	2019-06-10 02:27:22
	start	2019-08-14 19:18:25
3fc38c33	finish	2019-08-10 19:16:37
	start	2019-08-09 19:07:36
2c3e8e2b	finish	2019-08-09 16:54:27
	start	2019-08-09 21:17:26
b2168a48	finish	
	start	2019-07-06 06:15:46
46e8b219	finish	
d5049a9e	finish	2019-08-25 01:51:45
	start	2019-08-25 00:14:44
	start	2019-06-22 02:07:16
	finish	2019-07-19 17:53:54
63ec85a1	finish	2019-08-20 05:40:08
724db190	finish	
	start	2019-08-28 02:37:43
e91b9cc4	finish	2019-08-29 03:58:58
d118861c	finish	2019-06-15 03:07:19
918fb2db	finish	2019-07-04 20:03:31
	start	2019-08-23 00:43:18
04879b99	finish	2019-07-15 17:44:38
3d1aa5de	finish	2019-08-13 03:18:03
	start	2019-08-25 13:14:34
9f578501	finish	2019-08-22 17:49:56
d5c08de3	finish	
0276afef	finish	2019-06-13 06:52:07
	finish	2019-06-23 04:37:42
	start	2019-07-20 17:50:03
	start	2019-07-01 02:57:49
	start	2019-08-03 14:05:34
dead9c6c	finish	2019-07-13 17:28:22
	start	2019-06-12 18:35:19
10a5b461	finish	2019-08-28 03:31:01
3f2db9f0	finish	2019-08-23 01:59:56
5070a499	finish	2019-08-11 21:59:32
	start	2019-08-11 00:26:35
	start	2019-07-05 22:17:28
cfae9fa6	finish	
	start	2019-07-18 22:33:57
	start	2019-07-10 17:49:57
	start	2019-06-26 00:50:36
42d0b9d8	finish	
	start	2019-06-08 13:32:50
	start	2019-06-08 12:17:14
	start	2019-07-01 22:24:37
b8c4829b	finish	
5455a8fc	finish	2019-07-08 09:01:01
	finish	2019-06-16 00:35:40
	start	2019-07-05 05:27:03
	start	2019-08-01 02:23:20
afd6a81d	finish	
9f438a12	finish	2019-07-11 19:30:11
	finish	2019-06-10 18:46:35
	start	2019-06-25 07:41:15
d110ad0e	finish	2019-06-07 08:31:54
	start	2019-08-21 00:56:03
56a5a7e2	finish	
30bdb994	finish	2019-07-10 21:08:17
	finish	2019-08-18 22:57:45
d80dbda8	finish	
3ab2aef1	finish	2019-06-21 10:57:01
801e8a18	finish	
	start	2019-07-02 22:01:41
	start	2019-08-22 01:46:21
	start	2019-06-23 19:41:24
	start	2019-08-19 23:04:50
3b25a906	finish	2019-07-13 13:04:48
	finish	2019-08-26 14:44:49
0fc899a7	finish	2019-06-27 21:41:33
41158332	finish	
226487d0	finish	2019-08-21 00:22:18
	start	2019-06-17 11:42:17
1386822b	finish	
	start	2019-08-06 08:08:31
	start	2019-08-18 00:51:48
5eafb0a0	finish	2019-07-18 15:36:38
14708579	finish	2019-07-14 19:35:05
	finish	2019-07-25 15:21:21
90379ba8	finish	2019-07-14 15:35:48
	start	2019-08-27 15:00:13
4c139685	finish	2019-06-21 13:47:03
f6a98890	finish	
97749018	finish	2019-07-12 15:54:49
	start	2019-06-27 00:33:34
26309627	finish	
	start	2019-06-13 19:29:00
	finish	2019-08-26 03:55:17
316f9231	finish	
ee869e83	finish	2019-07-02 22:47:21
6599931d	finish	2019-06-30 05:07:23
	start	2019-08-21 21:55:00
	start	2019-06-10 23:06:55
	start	2019-08-21 05:18:17
	start	2019-08-09 11:17:21
6dc7a858	finish	2019-08-13 03:50:14
20bfa128	finish	
9665b75d	finish	2019-06-24 15:29:29
	start	2019-08-28 04:43:47
b1998368	finish	2019-06-03 14:21:22
6d789714	finish	
	start	2019-07-07 21:59:12
25548e91	finish	2019-06-19 19:29:00
	start	2019-08-26 22:17:28
	start	2019-08-23 17:12:24
	start	2019-06-15 01:15:49
	start	2019-08-22 13:17:18
6a2da9b0	finish	2019-08-24 15:37:26
	finish	2019-08-05 14:23:16
fcf18e5f	finish	2019-08-29 15:05:59
	start	2019-08-27 00:00:06
8dcfb8bb	finish	
	finish	2019-06-08 16:52:32
14708579	finish	2019-07-15 13:17:32
	start	2019-08-27 00:35:45
f77183d7	finish	2019-08-10 20:21:42
	start	2019-07-06 00:51:44
	start	2019-08-06 02:29:42
	start	2019-07-09 00:04:40
	start	2019-08-01 02:07:46
	start	2019-06-25 22:33:10
	start	2019-08-28 22:31:09
	start	2019-08-15 19:35:25
801e8a18	finish	
	start	2019-07-20 03:22:22
	finish	2019-08-22 22:49:31
20c88984	finish	2019-08-18 16:42:29
	start	2019-08-12 13:21:01
070e8a92	finish	2019-08-05 22:21:59
	start	2019-06-02 16:51:30
88309191	finish	
d91680ad	finish	
d48a88a4	finish	2019-06-16 11:34:52
	start	2019-08-24 19:15:03
f861a5f0	finish	2019-06-15 15:09:06
24679ae1	finish	
	start	2019-07-28 06:32:25
58fd9a23	finish	2019-08-19 13:48:25
0276afef	finish	2019-06-09 23:32:41
fae08b1f	finish	2019-08-24 23:44:07
	start	2019-08-28 14:16:02
4e6daf1e	finish	
	start	2019-08-20 09:08:46
	finish	2019-06-27 16:56:56
	finish	2019-07-25 17:34:39
	start	2019-06-28 09:27:01
	start	2019-06-10 21:26:32
	finish	2019-08-01 21:57:47
	start	2019-08-25 22:10:26
	finish	2019-07-01 21:29:19
	start	2019-06-08 23:15:13
1fbf9ab7	finish	2019-08-22 18:48:30
